chr3	189271177	191575590
chr3	189271816	191575590
chr3	193059934	195164999
chr3	193060475	195060475
chr3	193059934	195164999
chr3	193060475	195060475
chr3	193060475	195060475
chr3	193061578	195063611
chr3	193067406	195090016
chr3	193966165	196163917
chr4	0	2415113
chr4	2483173	4526645
chr4	5563449	7610319
chr4	6424508	8470358
chr4	7436249	9524767
chr4	14204463	16880556
chr4	16468004	18552789
chr4	23797825	25883140
chr4	54955023	56982784
chr4	56614218	58693838
chr4	56911285	59010816
chr4	68309117	70491456
chr4	71599344	73643488
chr4	73713950	75718941
chr4	73713950	75718101
chr4	73700826	75842189
chr4	73698118	75875713
chr4	73649784	76033785
chr4	75499012	78202762
chr4	75848816	77997258
chr4	75943947	77951772
chr4	75848954	78129840
chr4	75848954	78129840
chr4	87284096	89461107
chr4	87192252	89500091
chr4	89688120	91757840
chr4	93779099	96571372
chr4	95391018	97662008
chr4	102391275	105378012
chr4	109535009	111659067
chr4	109824115	111947478
chr4	143594291	146024799
chr4	152662218	154871340
chr4	166874563	169397860
chr4	176383625	179113335
chr4	186139807	188178787
chr4	186138463	188183502
chr4	186139807	188178787
chr4	186129780	188178787
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186121070	188179803
chr4	186129780	188179803
chr4	186115996	188178787
chr4	186139807	188178787
chr4	186118358	188197994
chr4	186139807	188178787
chr4	186139807	188174683
chr4	186115632	188197994
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186139807	188178787
chr4	186129780	188178787
chr4	186129780	188179803
chr4	186138463	188183502
chr4	186118358	188178787
chr4	186122060	188183502
chr4	186139807	188178787
chr4	186129780	188178787
chr4	186139807	188178787
chr4	186121127	188178787
chr4	186129780	188183502
chr4	186129780	188178787
chr4	186139807	188169167
chr4	186139807	188178787
chr4	186129780	188179803
chr4	186115632	188179803
chr4	186148387	188174683
chr4	186139807	188178787
chr5	8447601	10616992
chr5	34799994	36985181
chr5	37886938	39907422
chr5	38199134	42015230
chr5	38199134	40345306
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	39972211	41972211
chr5	41738222	43738222
chr5	53298731	55327845
chr5	54221681	56322663
chr5	75050452	77236159
chr5	77176721	79201833
chr5	85539982	87900461
chr5	93795086	96085509
chr5	94144677	96845715
chr5	94815172	97476831
chr5	94964823	97478001
chr5	96764522	98897718
chr5	99399708	103876932
chr5	101855443	103904222
chr5	114779973	116779973
chr5	125135988	127161690
chr5	129179793	131547228
chr5	129059750	132811182
chr5	134342087	136754818
chr5	146241874	148836246
chr5	148341279	150575123
chr5	154770257	157504584
chr5	155035471	157627387
chr5	157247378	159272083
chr5	157523522	159824380
chr5	175836532	177842474
chr5	175827815	177842474
chr5	175533388	177858049
chr5	175836532	177842474
chr5	175836532	177842474
chr5	175836532	177842474
chr5	175836532	177842474
chr5	175836532	177842474
chr5	175836532	177842474
chr5	175827815	177842474
chr5	175827815	177842474
chr5	175839890	177839898
chr5	175827815	177842474
chr5	175836532	177842474
chr5	175836532	177842474
chr5	175830627	177842474
chr5	178110786	180537222
chr5	179024603	181057293
chr6	1893953	4067178
chr6	6883468	8909820
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	24417423	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	24464108	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	25500000	34000000
chr6	34487659	37000761
chr6	35097351	37221312
chr6	35764739	37884066
chr6	39876663	42299330
chr6	40054261	42299330
chr6	41831029	44049461
chr6	42890983	44956615
chr6	42911598	44933895
chr6	44916999	46916999
chr6	44885698	47288958
chr6	45727772	48000094
chr6	47421500	51352015
chr6	51603948	53744741
chr6	54257607	56535375
chr6	70342610	72576329
chr6	73404800	75708757
chr6	94553800	97740355
chr6	116996631	119054993
chr6	122109325	124176726
chr6	126413222	128532807
chr6	152321485	154333550
chr6	159102885	161939982
chr6	159371352	162590128
chr6	160152905	162169060
chr6	168469707	170655158
chr6	169585917	171588654
chr7	5496168	7550403
chr7	6171376	8346036
chr7	22110731	24407240
chr7	22110731	24317600
chr7	22110731	24317600
chr7	22186444	24427747
chr7	22614710	24754826
chr7	44954465	47048280
chr7	44960645	47010100
chr7	48542313	50822437
chr7	49258479	51308811
chr7	64514622	67242416
chr7	71749942	74134026
chr7	79570562	81575104
chr7	80358075	82358075
chr7	81606788	84421885
chr7	93934200	95948841
chr7	93934200	95946795
chr7	93908891	96078296
chr7	93934200	96057510
chr7	93934573	95946795
chr7	93934200	95946255
chr7	93934200	95942765
chr7	93934200	95948841
chr7	93934573	95946795
chr7	93903039	96071253
chr7	93923856	96057510
chr7	93904876	96078296
chr7	93934200	95948841
chr7	93910248	96057510
chr7	93934200	95946255
chr7	93934573	96057510
chr7	97520815	101197642
chr7	98752566	101134920
chr7	99221849	101327493
chr7	128733362	131439526
chr7	133111930	135198802
chr7	135989441	138081525
chr7	141434175	143542519
chr7	141499729	143628008
chr7	142085822	144430585
chr7	144173976	146416393
chr8	5722911	7760767
chr8	6243016	8245314
chr8	10516594	12746372
chr8	20410594	22693221
chr8	26776826	28855813
chr8	26776826	28855813
chr8	26776826	28855813
chr8	26801305	28831887
chr8	26776826	28855813
chr8	26779968	28831887
chr8	26776826	28855813
chr8	32065158	34515856
chr8	38727853	40781444
chr8	40161961	42200160
chr8	56087545	58506937
chr8	56533511	59226426
chr8	61492973	63701043
chr8	62563020	65213235
chr8	73864055	75918578
chr8	85351051	87391581
chr8	86244582	88562786
chr8	98102631	100146605
chr8	102215228	104227002
chr8	105512828	107554737
chr8	105536267	107593207
chr8	105536267	107593207
chr8	105581528	107581528
chr8	105572270	107593207
chr8	105512828	107593207
chr8	105572270	107592145
chr8	105522638	107593207
chr8	105536267	107593207
chr8	105536267	107593207
chr8	105581528	107581528
chr8	105581528	107593072
chr8	105522973	107593207
chr8	105536267	107593207
chr8	105581528	107581528
chr8	105536267	107592539
chr8	105573524	107589247
chr8	105512828	107593207
chr8	105573524	107583124
chr8	105573524	107589247
chr8	105572270	107590706
chr8	105581528	107581528
chr8	105581528	107581528
chr8	105573524	107592539
chr8	105512828	107593662
chr8	119392313	121466959
chr8	133053781	135222865
chr8	133473254	135505158
chr9	4480872	6557708
chr9	26184940	28214579
chr9	31957143	34180362
chr9	33152464	35543604
chr9	33593086	35594284
chr9	33574139	35699700
chr9	34731560	36879855
chr9	90443120	93284610
chr9	93690760	96799446
chr9	93716618	96799446
chr9	100738188	102854310
chr9	112099642	114569509
chr9	112099642	114569509
chr9	112881002	115605822
chr9	115832007	117832007
chr9	115832007	117832007
chr9	115832007	117832007
chr9	115832007	117832007
chr9	116088064	118090006
chr9	116058723	118133524
chr9	116067888	118133524
chr9	116722072	119465049
chr9	116700632	119624123
chr9	116700632	119469282
chr9	116878911	118976295
chr9	116857939	118979360
chr9	116754826	119051106
chr9	119310812	121535769
chr9	133422439	135433463
chr9	134904239	137061540
chr9	135077559	137132516
chr9	135130855	137142185
chr9	135065526	137184526
chr9	134804742	137388148
chr9	135065526	137184526
chr9	135128000	137149150
chr9	135105515	137149711
chr9	135095770	137184526
chr9	134866940	137388148
chr9	135137065	137137065
chr9	135128000	137149500
chr9	135065526	137212168
chr9	135065526	137212168
chr9	135138765	137155000
chr9	135138765	137155000
chr9	135138765	137155000
chr9	135138765	137172323
chr9	135042530	137383147
chr9	135050340	137344410
chr9	135132908	137172323
chr9	135040986	137384162
chr9	135042264	137388148
chr9	135128546	137326248
chr9	135055305	137368685
chr9	135132908	137172323
chr9	135081319	137339755
chr9	135058188	137363124
chr9	135040986	137388148
chr9	135040986	137397195
chr9	135081319	137339755
chr9	135138765	137239399
chr9	135123092	137149150
chr9	135058188	137344410
chr9	135139907	137146597
chr9	135145425	137146597
chr9	135137065	137149500
chr9	135132908	137172323
chr9	135137065	137155000
chr9	135132908	137155000
chr9	135132908	137155000
chr9	135139907	137146597
chr9	135138765	137155000
chr9	135031346	137403562
chr9	135042264	137403562
chr9	135137065	137155000
chr9	135081319	137363124
chr9	135138765	137154867
chr9	135138765	137172323
chr9	135055803	137339755
chr9	135132908	137267149
chr9	135138765	137155000
chr9	135138765	137172323
chr9	135081319	137339755
chr9	135155000	137155000
chr9	135138765	137155000
chr9	135042324	137344410
chr9	135138765	137155000
chr9	135131846	137184782
chr9	135115164	137378650
chr9	136732458	138810508
chr9	136797399	138875910
chr9	137425308	139551150
chr9	138082491	140162453
chr9	138815053	140866247
chr9	138840543	140847903
chr9	138848273	140866247
chr9	138867752	141030077
chr10	3955702	6043504
chr10	4997820	7028491
chr10	4988071	7029726
chr10	6605067	8718053
chr10	6739806	8785605
chr10	6743781	8775166
chr10	6743781	8774728
chr10	6743781	8774728
chr10	6671344	8779538
chr10	12221912	14319040
chr10	13862082	15862082
chr10	13862082	15904654
chr10	16875857	18875857
chr10	16875857	18875857
chr10	16875857	19271970
chr10	16674634	19273921
chr10	19198915	21272662
chr10	19160811	21276488
chr10	19220846	21260369
chr10	19160811	21272662
chr10	32458887	34532583
chr10	42227824	44605902
chr10	42642810	44654558
chr10	44408658	48623493
chr10	48333788	50392575
chr10	50462599	52596279
chr10	50782293	53770165
chr10	53119880	55157337
chr10	53440979	55687140
chr10	64016174	66273782
chr10	64301725	66301725
chr10	72528898	74531069
chr10	72534191	74582752
chr10	72516463	74729650
chr10	72534191	74645283
chr10	72840690	74914407
chr10	74425933	76695724
chr10	75833404	78041169
chr10	81090474	83203534
chr10	89215438	91731269
chr10	89047709	91739367
chr10	89742008	91903281
chr10	89740552	91903281
chr10	90066769	92172930
chr10	96364023	98655958
chr10	100797301	102889964
chr10	100576144	103066703
chr10	100692468	103043953
chr10	100692468	103043953
chr10	100750613	103043953
chr10	100655056	103062979
chr10	100390080	103043953
chr10	100692468	103043953
chr10	100797301	102889964
chr10	104508971	107387029
chr10	114327273	116327273
chr10	114172699	116635440
chr10	114348046	116459640
chr10	114348046	116348046
chr10	116958551	119004555
chr10	126462525	128658383
chr11	5440446	7474173
chr11	5440446	7463088
chr11	8734173	10822520
chr11	11020601	13073376
chr11	12997808	15205361
chr11	15856565	17868737
chr11	16086167	18321422
chr11	17220689	19263836
chr11	17186967	19263836
chr11	16965443	19263836
chr11	17179993	19708917
chr11	19879156	21997693
chr11	19837066	21994611
chr11	32716165	34865566
chr11	33393968	35516250
chr11	56141310	59346153
chr11	58623378	60695120
chr11	59540224	61810157
chr11	61309586	63523559
chr11	64555524	66555524
chr11	64689090	66783143
chr11	64689090	66836403
chr11	65328095	67328095
chr11	65310380	67673079
chr11	66352689	68352689
chr11	70844975	72899560
chr11	70720030	72929488
chr11	72011106	74293082
chr11	72003084	74312252
chr11	73413843	75420703
chr11	73381029	75723676
chr11	81542273	83860426
chr11	98011629	100208140
chr11	101510046	103669409
chr11	101611332	104416191
chr11	102984741	105038605
chr11	106901413	109431166
chr11	111596569	114133676
chr11	113298893	115447883
chr11	115599900	117648917
chr11	115590787	118100029
chr11	115710167	118097552
chr11	117026675	119738512
chr11	118203359	120214135
chr11	118951702	121200671
chr11	118936873	121353153
chr11	122037481	124074526
chr11	123605783	125624854
chr11	123619407	125626569
chr11	124294245	126797967
chr11	124882173	126948708
chr11	125071349	127160826
chr11	125232337	127253877
chr11	125232337	127253877
chr11	125239143	127239143
chr11	125232337	127246076
chr12	0	1621935
chr12	0	1661656
chr12	0	1662838
chr12	0	2072696
chr12	36042	2036042
chr12	5037401	7170690
chr12	5495827	7851904
chr12	5809896	7809896
chr12	5809896	7809896
chr12	6166770	8181948
chr12	6071130	8181948
chr12	6162801	8181948
chr12	6155307	8181948
chr12	6159812	8181948
chr12	6155307	8181948
chr12	6170336	8279653
chr12	6153462	8300883
chr12	6041676	8424037
chr12	6591536	8592379
chr12	7141020	9199756
chr12	8288953	10385425
chr12	8988490	11251739
chr12	11479545	13516843
chr12	13794505	16238369
chr12	26810377	28969286
chr12	27307717	29307717
chr12	28392082	30554347
chr12	41009960	43870888
chr12	47353477	49746675
chr12	53692061	55753185
chr12	55623347	57754371
chr12	56645789	58844049
chr12	58147223	60272973
chr12	68433404	70433404
chr12	68575074	70826875
chr12	71648077	73702592
chr12	88825211	90940502
chr12	88754342	91091782
chr12	93516045	95819905
chr12	95129363	97193112
chr12	97998274	100127695
chr12	101187941	103225751
chr12	101080847	103328806
chr12	101080976	103328806
chr12	101212154	103306509
chr12	101080847	103306509
chr12	101080847	103338295
chr12	101080847	103328806
chr12	101080847	103321312
chr12	101185145	103306509
chr12	101216673	103225751
chr12	101212154	103306509
chr12	101079973	103338295
chr12	103140086	105846282
chr12	103937770	105998814
chr12	110826477	113610714
chr12	110904371	113059557
chr12	112348870	114472393
chr12	121216910	123216910
chr12	127753189	130100757
chr12	128559421	130564206
chr12	129073213	131111157
chr13	37156538	39156538
chr13	37143995	39268922
chr13	45541673	47629995
chr13	45496819	47748439
chr13	45500064	47683633
chr13	45514506	47684881
chr13	45497190	47684881
chr13	45464985	47748439
chr13	45627439	47683633
chr13	45496752	47685361
chr13	45627439	47684301
chr13	46321973	48423291
chr13	51461439	54286950
chr13	90983331	93782378
chr13	112784443	114944627
chr13	112784443	114944627
chr13	112800622	114998598
chr13	112800622	114998598
chr14	20114783	22183646
chr14	20176350	22284221
chr14	20280246	22288839
chr14	20349400	22440463
chr14	23888500	26308878
chr14	23911138	26167511
chr14	30030304	32344842
chr14	34142316	36826106
chr14	49013324	51123072
chr14	50378517	52390015
chr14	51439831	53648526
chr14	64653895	67287921
chr14	64681999	67287921
chr14	64804328	67261189
chr14	68819310	70905136
chr14	69326908	71492846
chr14	73143464	75735162
chr14	73743244	76563555
chr14	84775977	86858447
chr14	93605701	95761562
chr14	93611890	95761562
chr14	93497969	95899213
chr14	93543454	95825350
chr14	93838142	95844947
chr14	93782262	95853679
chr14	93672731	95877868
chr14	93838142	95844947
chr14	93838142	95844947
chr14	93838142	95844947
chr14	93506729	95890358
chr14	93554409	95936222
chr14	93672731	95877868
chr14	93838142	95844947
chr14	93838142	95847262
chr14	93551345	95877868
chr14	93612849	95847262
chr14	93547333	95926274
chr14	93472733	95847262
chr14	93612849	95847262
chr14	93472733	95926274
chr14	93472733	95938028
chr14	93472733	95982057
chr14	93942391	96014327
chr14	94017808	96052628
chr14	93987551	96157000
chr14	93989658	96072701
chr14	100072260	102244293
chr14	100049406	102244293
chr14	105186571	107239868
chr14	104997639	107303114
chr14	104963945	107303114
chr14	104963944	107287693
chr14	105188045	107270813
chr14	105188230	107264935
chr14	105024316	107303114
chr14	104788761	107670697
chr14	105188045	107270813
chr14	105188045	107270813
chr14	104963944	107303114
chr14	105194461	107264935
chr14	104954705	107389315
chr14	104662871	108098937
chr14	105007465	107303114
chr14	104963944	107303114
chr14	105056417	107303114
chr14	105007465	107303114
chr14	104963944	107303114
chr14	104963944	107303114
chr14	105019014	107270813
chr14	104963945	107303114
chr14	105192803	107239077
chr14	105188045	107270813
chr14	104761321	107440272
chr14	105019014	107270813
chr14	105188045	107270813
chr14	104557502	107686273
chr14	105007465	107303114
chr14	104803918	107636322
chr14	105009372	107370437
chr14	105188045	107264935
chr14	105016115	107295966
chr14	104494403	108098937
chr14	104494403	108098937
chr14	105188230	107264935
chr14	104948534	107295966
chr14	104494403	108192902
chr14	105015551	107683151
chr14	105030832	107264935
chr14	105252435	107264935
chr14	105252435	107264935
chr14	105370437	107389315
chr14	105415331	107504797
chr14	105020081	107486281
chr14	105506348	107580658
chr14	105505800	107640073
chr14	105506348	107670697
chr14	105665032	107758661
chr14	105747506	107873719
chr14	105880721	108014109
chr14	105919167	107972435
chr14	105837970	108226224
chr14	106071685	108228049
chr14	106071216	108228049
chr14	106098805	108223238
chr14	106071821	108223238
chr14	106074201	108223238
chr14	106129907	108211211
chr15	39986021	42136885
chr15	48742494	51395816
chr15	50684411	53112466
chr15	64693258	67231740
chr15	68214358	70934751
chr15	72326961	74412972
chr15	73606631	75651080
chr15	77942385	80261077
chr15	79089632	81214976
chr15	79089227	81653681
chr15	80587757	82604131
chr15	88444121	90523466
chr15	92599517	94617790
chr16	0	1568713
chr16	0	1430842
chr16	216492	2532128
chr16	1038484	3085373
chr16	1891418	3958133
chr16	3471629	5576365
chr16	4010851	6116466
chr16	15228725	17689687
chr16	17768591	19768776
chr16	27512371	29514854
chr16	47633159	50255729
chr16	56349794	58562973
chr16	56413660	58471145
chr16	56408778	58503330
chr16	66301107	68447667
chr16	66058614	68938165
chr16	68543117	71733292
chr16	70332809	73877335
chr16	71079657	73079657
chr16	69741393	73912880
chr16	70060244	73641774
chr16	74234273	76302997
chr16	74234273	76286484
chr16	74234273	76252820
chr16	73997511	76931234
chr16	83835110	85911035
chr16	88781756	90781756
chr17	636950	2636950
chr17	661829	2804334
chr17	660471	2797323
chr17	3545581	5676452
chr17	3659152	5692559
chr17	3826592	5826592
chr17	5989296	8080316
chr17	6318061	8621528
chr17	6438687	8567515
chr17	7962129	10098579
chr17	18603060	20652894
chr17	24954356	26992277
chr17	25612996	27718592
chr17	25633616	27718592
chr17	25612996	27733698
chr17	25572852	27740139
chr17	25612996	27733698
chr17	25612996	27733698
chr17	25612996	27718592
chr17	25633616	27718592
chr17	25612996	27721791
chr17	25356070	27740139
chr17	25356070	27797556
chr17	25572852	27742123
chr17	25327892	27797556
chr17	25694861	27694861
chr17	25564163	27793502
chr17	25694861	27694861
chr17	25572852	27740139
chr17	25572852	27740139
chr17	25612996	27725744
chr17	25624561	27718592
